,index,Tweet,HS,Abusive,HS_Individual,HS_Group,HS_Religion,HS_Race,HS_Physical,HS_Gender,HS_Other
3105,7560,USER Semua harus berhati\xe2\x80\x9d jika ingin menjatuhkan vonis \xe2\x80\x9ckafir\xe2\x80\x9d kpd org lain. Itu tidak boleh.',0,0,0,0,0,0,0,0,0
3106,12030,USER Jangan mau dibodohi dg pihak yg bilang bosan dg capres jokowi dan prabowo lagi. Pilpres bukan saatnya coba2 cari yg baru yg gak jelas. Pilpres adalah harus memilih presiden yg sdh terbukti bekerja utk kemajuan indonesia. Dan Jokowi sdh membuk,0,0,0,0,0,0,0,0,0
3107,2476,Bagaimana jika Kapolri pensiun dini saja ketimbang tdk punya ketegasan memimpin polri yg pd akhirnya aduan spt ini jadi korban & terabaikan,1,0,1,0,0,0,0,0,1
3108,8333,USER Busuk...jijik...',0,1,0,0,0,0,0,0,0
3109,7634,USER USER USER Yang yahudi juga',0,0,0,0,0,0,0,0,0
3110,3180,USER USER IH SILIT APAAN KAMPAY',0,1,0,0,0,0,0,0,0
3111,1735,RT USER USER mohon dibantu saudara-saudara Ahmadiyah Depok masjidnya disegel Pemda.Dulu pemilihan presiden coblos Jokowi-Jk.,1,0,0,1,1,0,0,0,0
3112,1117,"TAHUKAH ANDA?\n\ndengan mengajak 4 org kawan, adik beradik, sedara mara atau jiran 1 taman anda membeli PSK berjemaah bersama2, anda akan dapat PSK anda secara percuma shj?\n\npromosi ni tamat\xe2\x80\xa6 URL",0,0,0,0,0,0,0,0,0
3113,5266,USER USER USER USER USER Cebong dungu. Dah dijelaskan bca msh ngeyel.\nKalian emg juaranya klo soal pamer kedunguan.',1,1,0,1,0,0,0,0,1
3114,8018,RT USER: mahasiswi sange ngocok memek\n\n#colmek #ngintip #bokepindo #VivoV9 #kincil #bokepsma #pasutri #ngentot #tantegirang #bugilte\xe2\x80\xa6',0,1,0,0,0,0,0,0,0
3115,4841,"USER Percaya Muhammad nabi silahkan, asal tak rugikan yg lain, karena ada bom, Negara Wajib ungkap siapa Muhammad",1,0,0,1,1,0,0,0,0
3116,833,"USER Pak USER membuang Islam bisa jadi menyakitkan, tapi harus dilakukan demi kebaikan semua manusia",1,0,0,1,1,0,0,0,0
3117,10507,"Sak karepmu, lit. Silit.'",0,1,0,0,0,0,0,0,0
3118,10031,"Puisi kampungan! Sudahlah bodoh ilmu dunia, bodoh pula ilmu agamanya. Innalillahi'",1,1,1,0,1,0,0,0,0
3119,4308,USER sok tau bgt sih njeng sehun aja betah nete di gue',0,1,0,0,0,0,0,0,0
3120,8773,"Kalau bangkai dikubur di dalam tanah pasti lama-lama bakalan kecium baunya, ya gitu juga sama kebohongan lu !!'",0,0,0,0,0,0,0,0,0
3121,3985,"RT USER: Part3 . ini baru namany ngentot Bo,oL org KL , pakai pelumas alami memg berasa legitt... RT realava URL",0,1,0,0,0,0,0,0,0
3122,1244,USER USER Setuju pakek banget... \n\n~ Sekjen PCN (Partai Cocot Nusantara)',1,1,0,1,0,0,0,0,1
3123,12101,USER USER USER USER USER Semua akan Cebong pada waktunya \xf0\x9f\x98\x8d\xf0\x9f\x98\x8d\xf0\x9f\x98\x8d\n#TetapJokowi\n#Jokowi2periode\n#Jokowibersamaulama',1,1,1,0,0,0,0,0,1
3124,8402,USER USER USER Hanya bani cabul yg bisa di bodohi si cabul. Terbukti cabul hingga kabur dan skrg terlunta-lunta di arab. \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82',1,1,0,1,0,0,0,0,1
3125,1298,"Umar Bin Khattab itu:; ; Muslim sejati; Pembela No. 1 Rasullah dan Islam; Khalifah teladan ; Terdepan pengorbanannya; Mencintai rakyatnya; Fasih dan hapal Al Quran; Sangat sederhana; Jujur, tegas, berwibawa ; Dst ; ; Nah... kui sopo? ; ; Enaknya disama2kan",0,0,0,0,0,0,0,0,0
3126,8115,"USER bolot, idiot, berisik, lawak, kocak, moodbooster tp wkwk'",0,1,0,0,0,0,0,0,0
3127,7486,USER USER Silit cok',0,1,0,0,0,0,0,0,0
3128,12232,"Investasi ga masalah buat kesinambungan jg berjalannya ekonomi dari para pemodal investor asing.. Namun jng sampai rakyat di rugikan.. Kata prabowo di debat capres 2014 silahkan asing bawa duit sendiri dan bsa manfaat buat rakyat, bkn malah sebaliknya..",0,0,0,0,0,0,0,0,0
3129,2000,Tanda-Tanda Ekonomi Meroket ð???ð???ð???,0,0,0,0,0,0,0,0,0
3130,6191,Lengserkan USER segera itu lebih baik bagi Indonesia,1,0,1,0,0,0,0,0,1
3131,12227,"Ayo Mas Goen, serukan kepada semua Muslim, BERHENTI nyembah Allah SWT benci kafir, mari kita hidup saling mengasihi",1,0,0,1,1,0,0,0,0
3132,10696,"Hello USER USER USER USER jika undangan ini benar, boleh kah kegiatan begini? Mengundang hanya satu Paslon Pilkada",0,0,0,0,0,0,0,0,0
3133,7085,anak smp aja pacarannya nonton anak kuliahan pacarannya sama laptop _,0,0,0,0,0,0,0,0,0
3134,6573,"... masih tergolong asing baginya.\n\nUntung saja, ia sudah meminta tolong kepada sesepuh di Pasar untuk menggambarkan sebuah peta sederhana sebagai panduan baginya untuk menelusuri lingkungan sekitar tanpa perlu takut untuk tersesat.\n\nNamun, mengingat",0,0,0,0,0,0,0,0,0
3135,6956,Hari tanu usir aja dia kan cina?,1,0,1,0,0,1,0,0,0
3136,11788,RT USER: Boleh minta maaf tapi proses hukum tetap harus jalan. Kunyuk satu ini harus dikasih pelajaran supaya kedepannya dia bi\xe2\x80\xa6',1,1,1,0,0,0,0,0,1
3137,12362,"2. Lahir dari keluarga Kristen, Ronald banyak berhubungan dengan tetangganya yang Muslim, dan dari keluarga bapaknya banyak kerabat dari Muslim. Hubungan mereka baik-baik saja sebelum pecah konflik 1999. #DiskusiKDE'",0,0,0,0,0,0,0,0,0
3138,6783,"baiklah, anak putri langit yang bisu karena langit biru milik robot penyair'",0,0,0,0,0,0,0,0,0
3139,10807,"USER USER Indonesia ini kan paling anti kalo ungkit2 pki tu kan masa, begitupun jga cari presiden janga ada kaitan buruk di masa dari masa lalu! #hanyaitusajasimpel \n#indonesiabangkit2019'",0,0,0,0,0,0,0,0,0
3140,2652,USER TERORIS KAFIR BUDHA MYANMAR,1,1,0,1,1,1,0,0,0
3141,5660,"Jelang pilkada, ini yang jadi perhatian Gubernur Kalteng",0,0,0,0,0,0,0,0,0
3142,5591,USER USER Kenapaa? Kan asik..; Etapi tergantung budaya apa sih wkwkwkwk,0,0,0,0,0,0,0,0,0
3143,6665,USER Aku nggak dicepetin lho akhirnya jijik sendiri. WOI IYAA IKUTAN TAHAN NAPAS AKU PAS KEJAR KEJARAN',0,0,0,0,0,0,0,0,0
3144,3670,USER USER ONTA SIAPA YANG DIBALIK. KASIAN IH :(((((',0,0,0,0,0,0,0,0,0
3145,9882,Di tempat saya cina di usir karna waktu zaman belanda jadi tukang pengkhianat,1,0,0,1,0,1,0,0,0
3146,3377,"Hasil Akhir, Menyatakan USER Melindungi Ahok TERDAKWA PENISTA AGAMA !!!",1,0,1,0,1,0,0,0,0
3147,834,USER USER Etnis cina memang ada yg ikut berjuang tapi lebih sangat banyak yg jadi penghianat jd antek belanda..,1,0,0,1,0,1,0,0,0
3148,9924,USER USER jd mentri suharto homo kan?',1,1,1,0,0,0,0,1,0
3149,7869,"USER Hanya di rezim ini wibu dipersekusi, bong-bong'",0,0,0,0,0,0,0,0,0
3150,933,RT USER: USER Manis cuman di awal. Butut Goblog!!!!! #SolerOut #HerjosOut',1,1,0,1,0,0,0,0,1
3151,4710,RT USER iya-iya hidup nabi jokowi as,1,0,1,0,0,0,0,0,1
3152,9011,"USER Makannya, kalo mau bacot mikir pake OTAK. Lu punya HATI+AKAL PIKIRAN gak? Gimana Kalo DUIT Keluarga lu, hasil nabung bertahun2 ternyata keluarga lu di tipu ABU TOURS. GOBLOK boleh, TOLOL pilihan'",1,1,1,0,0,0,0,0,1
3153,3541,USER USER Beberapa brand itu bukan punya yahudi/israel/US. Kalaupun punya saham biasanya owner ttp punya saham terbesar. Kalau istilahnya support ke pihak tertentu ya ga tahu sih.',0,0,0,0,0,0,0,0,0
3154,4109,"Mendampingi Presiden Joko Widodo bertemu dengan Ulama dari beberapa wilayah di Jawa Barat,Selasa kemarin..Presiden mengajak para Ulama untuk ikut serta bersama pemerintah menyejukkan suasana menjelang pilkada serentak..#JokowiCintaUlama..#JokowiAjakUlamaSe",0,0,0,0,0,0,0,0,0
3155,1087,Lagi! Isu kemanusiaan Rohingya membuktikan ketidakcermatan USER dan Tim dalam mengelola sebuah isu.,1,0,0,1,0,0,0,0,1
3156,4091,USER USER USER USER Dah mas USER gitutu orang dongo mah \nNgomongin finansial ketika mau tandang ke markas mereka pada ribut nyari stadion yang kosong kan dia nggak punya stadion\n\nLo yang harus memahami masalah persija,1,1,1,0,0,0,0,0,1
3157,1371,"USER USER Agree on that master. Kafir itu samasekali bukan penghinaan, itu hanya istilah, dan tidak memiliki, samasekali, konotasi negatif dalam kata tsb.'",0,0,0,0,0,0,0,0,0
3158,7019,"USER Kalau boleh nambahin saran , "" cepetlah bangun kualisi segera umumkan capres cawapres nya asal tidak Ketum"" (TGB, RR, AHER, GATOT, AM, AHY) atau semua inisial itu sepakat menguasai dan merebut pemerintahan dari rezim sekarang bareng bareng de",0,0,0,0,0,0,0,0,0
3159,4425,Prabowo bicara tentang Islam ? Sama saja dengan meminta Rhoma Irama... URL,1,0,1,0,0,0,0,0,1
3160,3161,USER Taruna itu mah...am perek..',0,1,0,0,0,0,0,0,0
3161,6074,Brengsek nih hp di cas td sore gak mau penuh penuh juga batre nya',0,1,0,0,0,0,0,0,0
3162,2019,Gambar ini pernah saya posting; ; Mereka lucu &amp; menghibur pada zamannya tapi tidak pernah menjadikan agama sebagai obyek kelucuan; ; Zaman Now anda tentu paham...,0,0,0,0,0,0,0,0,0
3163,2645,USER TEMENNYA KAKAK GUE PERNAH.\n\n\xf0\x9f\x91\xa7 Kamu jurusan apaa\n\xf0\x9f\x91\xa6 Aku Sastra Rusia nih\n\xf0\x9f\x91\xa7 Pasti kamu komunis ya\n\xf0\x9f\x91\xa6 ????',0,0,0,0,0,0,0,0,0
3164,12639,"USER Auk ah, kalo ada bahasan kayak gini, biasanya ada orang yang dengan mudahnya meng-kafir-kan orang lain. Capek akutuh'",0,0,0,0,0,0,0,0,0
3165,12249,"USER USER USER Najis jauh"" lo bikin rejeki seret aja'",1,1,1,0,0,0,0,0,1
3166,8547,"USER Iyess, ndk depan museum brawijaya pisan. Ada tank di depannya, mereka bawa 'bom' takjil. Kok semacam hmm \xf0\x9f\x98\x90""",0,0,0,0,0,0,0,0,0
3167,2975,"Setuju Panglima... Antek""&Pengkhianat Peliharaan Asing&Aseng Kapitalis TERLIHAT Mreka BrKEDOK Demokrasi&Pura""Toleran",1,0,0,1,0,0,0,0,1
3168,4226,USER Waduh kek ginian nafsu banget mo 2 periode...? Nggak janji lah yao...; ; #2019GantiPresiden ; #2019GantiPresiden ; #2019GantiPresiden,1,0,1,0,0,0,0,0,1
3169,10466,"Anda harus hapus sendiri setelah, Islam ajaran sesat yg mendungukan & membiadabkan umatnya",1,1,0,1,1,0,0,0,0
3170,5022,"USER Udh Tambah Susah Nyari Kerja, Tapi TKA CiNa Bebas Masuk. Di Tambah PHK Di Berbagai Tempat. #2019GantiPresiden'",0,0,0,0,0,0,0,0,0
3171,3980,Itulah Kontrak Karya Pertama Freeport (KK-I). Kontrak karya tersebut merupakan bahan promosi yang dibawa Julius Tahija untuk memperkenalkan Indonesia ke luar negeri dan misi pertamanya adalah mempromosikan Kebijakan Penanaman Modal Asing ke Australia #Fr,0,0,0,0,0,0,0,0,0
3172,12161,Negara Agama pertama adalah Holy Roman Empire RT USER USER Kalau itu kamu buat jadi acuannya maka negara kristen juga tdk ada,0,0,0,0,0,0,0,0,0
3173,11576,USER Duh gw baru sadar 501 pas praketik 5 jari buat huruf O dan kntl\xf0\x9f\x98\x82',0,1,0,0,0,0,0,0,0
3174,10801,"USER Yg tebar nyir nyir apa itu bukan seperti teroris, emang teroris cm indentik hanya bom ???'",0,0,0,0,0,0,0,0,0
3175,6100,USER USER YG PERLU DIPUTAR FILM NYA.DEKLARATOR PARTAI KOMUNIS INDONESIA DAN NAMA KETUA NYA.ASALNYA KOMUNIS CINA SOVIET,1,0,0,1,0,1,0,0,0
3176,3421,"kenapa mesti diproyekkan ke asing?? katanya nasionalis, pancasilais....koq pilih asing. jangan-jangan antek asing nih.....",1,0,1,0,0,0,0,0,1
3177,1026,"Pesona budaya suku Kamoro #Papua ð??²ð??¨ rambah wilayah timur #Swiss, Kanton St. Gallen, 10.04.2018 USER USER USER USER",0,0,0,0,0,0,0,0,0
3178,12045,USER Jalan ampera raya ada tulisan prabowo presiden. Sekarang presidennya siapa??? Tolong liput...,1,0,1,0,0,0,0,0,1
3179,3551,USER USER USER USER USER Wkwk najis gua milih uke juga liat2 dlu kali',0,1,0,0,0,0,0,0,0
3180,8326,irene ngewe kasar yuk. Gue kasih hadiah ulangtaun manjain memek nya sampe kelojotan',0,1,0,0,0,0,0,0,0
3181,12551,"Pndukung Prabowo spt ARB, SDA adl org2 BEJAD tabiatnya kasar termasuk org ini &gt;&gt; USER smoga dilaknat oleh ALLAH'",1,1,0,1,0,0,0,0,1
3182,1155,"RT USER: USER gua galak, kasar, omongannya gabisa dijaga. \n\ntapi pacar gua selama ini nerima gua apa adanya, kalau sayang mah mau ka\xe2\x80\xa6'",0,0,0,0,0,0,0,0,0
3183,4607,"Ada yang utamakan budaya/bangsa kayak trah Sukarno. Ada yang utamakan agama kayak Islam Politik. Keduanya salah. Yg benar itu utamakan kaum pekerja. Dengan mengutamakan kaum pekerja maka jasa keuangan akan merasa aman, jasa keuangan merasa aman maka indust",0,0,0,0,0,0,0,0,0
3184,7710,"Saat Paul Pogba Selebrasi Gol, Terdengar Tiruan Suara Monyet URL",0,0,0,0,0,0,0,0,0
3185,506,USER USER USER Disana mayoritas Budha. Ada jg pendetanya yg ikut Demo. Kau googling lah video demo di Thailand biar tau.',0,0,0,0,0,0,0,0,0
3186,10644,USER Kacrut nih orang.',1,1,1,0,0,0,0,0,1
3187,3604,"Lain betul mood ngantuk tapi kena bljr sbb bsk exam ni. Mouse nda function kena ampas, pen putus2 kena kasi patah terus. \xf0\x9f\x98\xa9'",0,0,0,0,0,0,0,0,0
3188,2373,USER Ava gw anjing dn gw monyet hadeh',0,1,0,0,0,0,0,0,0
3189,11452,"USER USER INSYA ALLAH,GANJAR PRANOWO DGN RIDHO' ALLAH SWT &amp; WARGA JATENG,PREDIKSI GANJAR TETAP GUBERNUR JATENG !!",0,0,0,0,0,0,0,0,0
3190,9304,CINA ASU URL,1,1,0,1,0,1,0,0,0
3191,10551,di mana ulat-ulat bangkai tidak mati dan api tidak padam. Karena setiap orang akan digarami dengan api. ~ Mrk 9: 48-49',0,0,0,0,0,0,0,0,0
3192,7233,"USER Pak USER mengartikan Ijab & Qabul sebagai perjanjian nikah langkah baik, dlm rangka Buang Islam",1,0,0,1,1,0,0,0,0
3193,12004,menolak lupa pengusung abraham samad adalah PDIP via kader bernama Trimedya Panjaitan. Itulah kenapa KPK sudah mirip tim sukses jokowi,1,0,0,1,0,0,0,0,1
3194,9070,bahasa yang paling susah buat sulli adalah bahasa cina',0,0,0,0,0,0,0,0,0
3195,8227,"USER Pak USER sbgai pribadi Anda boleh tak peduli ditipu Islam, sbgai Menteri penipuan ini hrs DIBUKA",1,0,0,1,1,0,0,0,0
3196,6703,"USER IYA SIH TAPI SAMPE EMAK KU BILANG KETAWA NYA KAYAK KUNTI:""))('",0,0,0,0,0,0,0,0,0
3197,9007,"__-__; Sekali dalam setahun selama ratusan tahun Masyarakat Adat Baduy menyerahkan hasil panen (Seba atau Seserahan) kepada ""Bapa Gede"", yakni Bupati Lebak dan Gubernur Banten. #SebaBaduy2018",0,0,0,0,0,0,0,0,0
3198,4468,"""halah palingan kalo lu dikasih pap nenen sama memek juga doyan. gak usah munafik deh""\n\nheh upil dimana-mana kucing garong kalo dikasih ikan asin ya doyan-doyan aja.'",1,1,1,0,0,0,0,1,0
3199,3411,USER USER USER yang komunis itu siapa',0,0,0,0,0,0,0,0,0
3200,5903,USER USER USER USER USER USER Umatnya anies sandi tuh mkne otaknya dobol..,1,1,0,1,0,0,0,0,1
3201,2307,"""Insyaallah bulan depan akan kita coba mulai tanggal 24 Mei. Nanti akan kita lihat apakah ada hal-hal yang perlu diperbaiki. Airport Kertajati bisa menampung kurang lebih 5,6 juta penumpang merupakanÂ airport terbesar setelah Soekarno-Hatta,â?? ujar Presiden.",0,0,0,0,0,0,0,0,0
3202,9116,"USER Profil manusia yang terlahir dari sperma yang tertukar, jadilah kaum bani ONTA dan bani KAMPRET.'",1,1,0,1,0,0,0,0,1
3203,10023,Ngambil referensi dari statust Fb....twitter....ig....dll\nditanyain no kontak alasan lupa....\nBangsaa tolol emang....makanya nggak maju maju.....',1,1,0,1,0,0,0,0,1
3204,1206,USER Promosi bani kampret',1,1,1,0,0,0,0,0,1
3205,8343,USER Pemimpin cerdas dan sholeh temannya pasti kwalitasnya sama.; ; #2019GantiPresiden,0,0,0,0,0,0,0,0,0
3206,3607,USER Bangkai apa om?',0,0,0,0,0,0,0,0,0
3207,5830,PPP Persoalkan Penghayat Kepercayaan Masuk Kolom Agama KTP; #PPP10Sempurna #Romahurmuziy ;,0,0,0,0,0,0,0,0,0
3208,5128,USER USER USER USER HTI EMANG PERLU DI BUBARKAN,1,0,0,1,0,0,0,0,1
3209,6933,USER USER USER USER USER BACOT APA SIH LUH CEBONG BANGSAD.',1,1,1,0,0,0,0,0,1
3210,9390,USER Saya juga heran dulu anda keliatan pintar tp sejak jd bani onta keliatan b*go nya',1,1,1,0,0,0,0,0,1
3211,5529,Bahagianya... jakarta sudah kembali seperti yg dulu... Ahok memang tidak layak jadi Gubernur jakarta karena... URL,1,0,1,0,0,0,0,0,1
3212,8911,"Melanjutkan kunjungan ke Turki dan menjadi kesan tersendiri ketika kunjungan ini diawali dengan bertemu dan berbincang dengan Presiden Recep Tayyip Erdogan, lalu bersama-sama menunaikan shalat Jumat di Masjid Ayyub al-Anshari [Eyup Sultan].;",0,0,0,0,0,0,0,0,0
3213,4814,"USER USER menurut saya ""men-sosialis-kan"" pendidikan bukan ide yg buruk, (istilah ""komunis"" tidak relevan). kalau pendidikan di buat kompetisi, ujung2nya yg duitnya banyak yg menang.reward n punishment hrsnya ttp ada meskipun kualitas se",0,0,0,0,0,0,0,0,0
3214,3817,"USER Prabowo yang memaksakan diri, sama pendukung ultrasnya. DIkirain opsi presiden cuma prabowo doang kali",1,0,1,0,0,0,0,0,1
3215,9026,USER Itu tipikal kaum sebelah. Bahkan setelah mempersekusi umat agama lain pun mrk masih merasa di dholimi. Maunya kan mrk yg berkuasa selanjutnya bisa berbuat semaunya.,1,0,0,1,0,0,0,0,1
3216,10619,"Punya tetangga, udah perawan tua, lesbi nyinyir, rese lagi'",0,1,0,0,0,0,0,0,0
3217,9077,USER USER Lamun lain jokowi presiden moal angeus 2thn eta bandara faham teu ente tolol dipiara,1,1,1,0,0,0,0,0,1
3218,4774,Apakah NU bisa BERHENTI mendungukan & membiadabkan bangsa? Fir'aun raja Mesih tak ada hubungan dengan Muhammad bejad,1,1,0,1,1,0,0,0,0
3219,9627,USER USER Hahaha...Tulang org batak dimana-mana ada.. cuma Tulang manusia org batak kali...dan jg Lihut Binsar Panjaitan bukan org batak.. tp org Tionghoa sesat(batak murtad).',1,1,1,0,0,1,0,0,0
3220,2733,"Suka bgt emutin kontol yg gede,,,, gt,,,'",0,1,0,0,0,0,0,0,0
3221,6593,RT USER: Ruhut: Jangan2 Prabowo pernah stroke\nFadhli Zon: Jangan2 Ruhut gila..... :) #ILCPrabowoMenyerang',0,1,0,0,0,0,0,0,0
3222,7791,"RT USER: #2beer sebenernya bosen tubir rp, tapi liat mereka goblok jadi seru'",0,1,0,0,0,0,0,0,0
3223,32,USER Gak kak emak mah gak demen ama yang sipit wkwk',0,0,0,0,0,0,0,0,0
3224,10778,Perbedaan mendsr masy oposisi &amp; pro rejim adl masy yg pro rejim sgt yakin bhw org yg gemar ingkar janji itu adl org yg sgt amanah.',0,0,0,0,0,0,0,0,0
3225,5967,USER CAIR LAH KAU YA ANJING SYIAH....?? KENYANG KAU MAKAN UANG REZIM PKI... dasar SYIAH HARAM JADAH KAU ANJING...\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82',1,1,1,0,1,0,0,0,0
3226,6735,RT USER: Aku benci dengan rasa cemburu. Dia seringkali secara bajingan mengoyak-ngoyak isi hati yang tadinya sedang baik-baik s\xe2\x80\xa6',0,1,0,0,0,0,0,0,0
3227,12614,USER USER USER USER USER SAYA MAU MENJALANKAN SUNNAH UNTUK BERHIJRAH SAJA DIHUJAT! MEMANG DASAR KAPIR ANTUM',1,1,1,0,1,0,0,0,0
3228,3298,"Cawapres Jokowi 7 Orang Sekaligus; Boleh kok, tinggal presiden terbitkan Dekrit; ; Masing2 partai pengusung dapat jatah 1 cawapres; ; Sama Jokowi apa sih yang ga boleh; Perppu aja banyak diterbitkan tanpa ada urgensinya",0,0,0,0,0,0,0,0,0
3229,10713,RT USER Sudahlah kalo sampean ini mau cari-cari kesalahan dan kelemahan kpk yg ujung-ujungnya kpk bisa di bubarkan,1,0,0,1,0,0,0,0,1
3230,173,"abam pres badar n nuqaba pling boekkkð???, dia ni hebat dlm bidang agama, x tkut nk tgur member sndiri, n selalu wat lawak hambar (yg pling aku ingt smpai skrg lawak dia klau org ckp jom gerak skrg dia akn gerakkn badan dia yg chubby tu)ð???,",0,0,0,0,0,0,0,0,0
3231,3769,"Ak family islamic... Yg kau tu family kapir laknat ke bodoh! Kau dh laaa hidup menipu! Kesian mak bapak kau...dah didik dengan ADAB ADAB yg kau agungkan... Sekali kau membesar dengan perangai xguna kau, menipu sana sini, bohong sana sini... Matilanak....",1,1,0,1,1,0,0,0,0
3232,9908,"Aneh ya orang2 geblek makin banyak. Kalok habib rizieq sihab belom berani komentari USER yang mereka anggap guru besar. Kenapa mereka berani ya? gendengnya nggak ketolong deh. kalok habib rizieq dukung USER apa mereka hina gurunya juga?\nDasar, fira",1,1,1,0,0,0,0,0,1
3233,5685,USER Temen setim yg ngejer buat kill musuh sampe mampus padahal tower tim udh gundul',0,1,0,0,0,0,0,0,0
3234,8348,maaf hati aku bukan noob kau sakit kan mcm mna sekali pun tetap masih gagah berdiri senyum seperti biasa..',0,0,0,0,0,0,0,0,0
3235,2161,Banyaknya projo yang tendensius pd hal berbau islam ditambah hukum berat sebelah USER gak sadar bahwa merek rezim jd anti islam.,1,0,0,1,1,0,0,0,0
3236,9102,USER Kebijakan pengembalian barang kpd konsumen apabila barang tersebut rusak/cacat terhitung selama 7 hari dari tanggal pembelian #HauzMiniQuiz #HauzID \nCc USER USER USER',0,0,0,0,0,0,0,0,0
3237,922,"Lu yg goblok, lu nnton gak acara ny semalam? Gak ad beliau mengatakan islam fiksi, mana ad bukti video ny? Lu islam atau kafir ? kalau islam kebangetan lu fitnah sesama muslim kalau kafir gue gak heran",1,1,1,0,1,0,0,0,0
3238,5825,Besok kalau Prabowo jadi nyapres dan teriak-teriak masalah Indonesia bebas korupsi jangan dipercaya ya. Nyatanya fadli zonk ga dimarahin tuh,1,0,1,0,0,0,0,0,1
3239,46,USER USER positif kok.\nse-positif respon masyarakat terhadap\n- CANGKUL impor\n- GARAM impor\n- BERAS impor\n- JAGUNG impor\n- TENAGA KERJA impor\n- ESEMKA impor\n\nURL,0,0,0,0,0,0,0,0,0
3240,2285,USER Wah brengsek nih. Ketauan yg punya bisa mampus aku. :((',0,1,0,0,0,0,0,0,0
3241,11919,Nama: Patrialis Akbar Status: Terpidana Kasus: Korupsi Mendukung Anies-Sandi,1,0,1,0,0,0,0,0,1
3242,11426,USER USER Yang kuat makan isyu sara justru Gerindra yang tidak sanggup menerima kenyataan. \nWajar kalau isu sara hilang karena Gerindra lah Pencipta sekaligus pemamah isu sara. Politik bejat',1,1,0,1,0,0,0,0,1
3243,6975,"USER USER USER USER USER Bukan cuma bangsa, bajingan anjing. Babi goblog. Itu jauh lebih tepat'",1,1,0,1,0,0,0,0,1
3244,11434,"USER USER USER USER USER udah dungu belagak sok pinter,tp tetap aja dungu nya keliatan.wkwkwkwkwk....'",1,1,1,0,0,0,0,0,1
3245,11883,USER USER USER Yg sok tau itu yg blng pemerintah komunis hny kerja sama dgn china dah di cap komunis,1,0,1,0,0,0,0,0,1
3246,1414,USER USER USER USER USER USER USER ngakak bat jancuk wkwk',0,1,0,0,0,0,0,0,0
3247,4571,"USER ""Tadi minta ontel ya saya bawa ontel. Untung nggak minta onta."" Lucas menegakkan badannya setelah Miss Claire duduk di jok belakang dan bersiap untuk melaju kencang.\n\n""Pegangan yang kuat Buk. Tapi jangan modus."" Langsung saja Lucas mengayuh",0,0,0,0,0,0,0,0,0
3248,4062,Ingat jika klean mengadakan Nobar Film G30S PKI ada yg bubarkan rekam dan simpan dalam ingatan klean. Mereka adalah PKI,1,0,0,1,0,1,0,0,0
3249,2089,Puluhan Ulama Jabar Nyatakan Dukung Jokowi Maju Pilpres 2019,0,0,0,0,0,0,0,0,0
3250,79,RT USER: china babi... china maling...\n#UsirChina https:\/\/t.co\/9y4HIWHJp2,1,1,0,1,0,1,0,0,0
3251,1699,USER Dasar ckck maho',1,1,1,0,0,0,0,1,0
3252,7319,USER USER Salah sendiri milih gubernur yg diusung dr isu sara,1,0,1,0,0,0,0,0,1
3253,11230,USER woi elah ngakak terus sih anjir hari ini WKKW',0,1,0,0,0,0,0,0,0
3254,6848,1. Kivlan Zen ngoceh tadi siang ditransfer uang sma prabowo utk dibuat dramatis di ILC agar isu PKI di msyrkt lbih mncuat lgi ILCPKI,1,0,1,0,0,0,0,0,1
3255,2021,"Tadi ketemu arief USER , gw sok-sokan cuek biar ga dikira udik. Terus tiba tiba ketemu mata dan gw dikasih senyum.. ugh ~ (senyumin balik dan tetap lanjut cuek)'",0,0,0,0,0,0,0,0,0
